Data da Medição;Número do veículo;Número do eixo do trem;Veículo;Número do eixo do veículo;Lateral do veículo;Velocidade do eixo;Extremidade do eixo;Direção;Lateral da linha;Falha de rolamento;Alerta de rolamento;Consistente;Achatamento de pista de roda;ErsDB
2022-06-21 09:00:00;133;533;734879;4,0;L;47;B;Sentido RJ;Proximo;FBS(4);0;;.;58
2022-06-21 09:00:00;133;534;734879;3,0;R;47;B;Sentido RJ;Distante;.;0;;.;59
2022-06-21 09:00:00;133;534;734879;3,0;L;47;B;Sentido RJ;Proximo;RS3;0;False;.;61
2022-06-21 09:00:00;133;535;734879;2,0;R;48;B;Sentido RJ;Distante;.;0;;.;54
2022-06-21 09:00:00;133;535;734879;2,0;L;48;B;Sentido RJ;Proximo;.;0;;.;57
2022-06-21 09:00:00;133;536;734879;1,0;R;48;B;Sentido RJ;Distante;.;0;;.;53
2022-06-21 09:00:00;133;536;734879;1,0;L;48;B;Sentido RJ;Proximo;RS2;0;False;.;58
2022-06-24 16:14:00;50;203;612934;4,0;R;52;B;Sentido RJ;Distante;.;0;;.;53
2022-06-24 16:14:00;50;203;612934;4,0;L;52;B;Sentido RJ;Proximo;.;0;;.;54
2022-06-24 16:14:00;50;204;612934;3,0;R;52;B;Sentido RJ;Distante;.;0;;.;52
2022-06-24 16:14:00;50;204;612934;3,0;L;52;B;Sentido RJ;Proximo;.;0;;.;54
2022-06-24 16:14:00;50;205;612934;2,0;R;52;B;Sentido RJ;Distante;.;0;;.;56
2022-06-24 16:14:00;50;205;612934;2,0;L;52;B;Sentido RJ;Proximo;RS3;0;False;.;59
2022-06-24 16:14:00;50;206;612934;1,0;R;52;B;Sentido RJ;Distante;.;0;;.;56
2022-06-24 16:14:00;50;206;612934;1,0;L;52;B;Sentido RJ;Proximo;.;0;;.;58
2022-06-24 16:14:00;134;539;734879;4,0;R;47;B;Sentido RJ;Distante;.;0;;;58
2022-06-24 16:14:00;134;539;734879;4,0;L;47;B;Sentido RJ;Proximo;.;0;;.;57
2022-06-24 16:14:00;134;540;734879;3,0;R;47;B;Sentido RJ;Distante;RS3;0;False;;59
2022-06-24 16:14:00;134;540;734879;3,0;L;47;B;Sentido RJ;Proximo;.;0;;.;59
2022-06-24 16:14:00;134;541;734879;2,0;R;47;B;Sentido RJ;Distante;.;0;;.;55
2022-06-24 16:14:00;134;541;734879;2,0;L;47;B;Sentido RJ;Proximo;.;0;;.;55
2022-06-24 16:14:00;134;542;734879;1,0;R;47;B;Sentido RJ;Distante;RS3;0;False;.;55
2022-06-24 16:14:00;134;542;734879;1,0;L;47;B;Sentido RJ;Proximo;.;0;;.;58
2022-06-27 20:21:00;65;261;612934;4,0;R;52;B;Sentido RJ;Distante;RS3;0;False;.;53
2022-06-27 20:21:00;65;261;612934;4,0;L;52;B;Sentido RJ;Proximo;RS3;0;False;.;56
2022-06-27 20:21:00;65;262;612934;3,0;R;52;B;Sentido RJ;Distante;.;0;;.;54
2022-06-27 20:21:00;65;262;612934;3,0;L;52;B;Sentido RJ;Proximo;.;0;;.;57
2022-06-27 20:21:00;65;263;612934;2,0;R;52;B;Sentido RJ;Distante;.;0;;.;57
2022-06-27 20:21:00;65;263;612934;2,0;L;52;B;Sentido RJ;Proximo;.;0;;.;60
2022-06-27 20:21:00;65;264;612934;1,0;R;51;B;Sentido RJ;Distante;FBS(4);0;;.;58
2022-06-27 20:21:00;65;264;612934;1,0;L;51;B;Sentido RJ;Proximo;FBS(4);0;;.;61
2022-06-27 20:21:00;133;533;734879;4,0;R;47;B;Sentido RJ;Distante;FBS(RS2);0;False;.;62
2022-06-27 20:21:00;133;533;734879;4,0;L;47;B;Sentido RJ;Proximo;RS1;0;False;.;63
2022-06-27 20:21:00;133;534;734879;3,0;R;47;B;Sentido RJ;Distante;.;0;;.;58
2022-06-27 20:21:00;133;534;734879;3,0;L;47;B;Sentido RJ;Proximo;RS3;0;False;.;58
2022-06-27 20:21:00;133;535;734879;2,0;R;47;B;Sentido RJ;Distante;.;0;;.;54
2022-06-27 20:21:00;133;535;734879;2,0;L;47;B;Sentido RJ;Proximo;.;0;;.;59
2022-06-27 20:21:00;133;536;734879;1,0;R;47;B;Sentido RJ;Distante;FBS(RS3);0;False;.;59
2022-06-27 20:21:00;133;536;734879;1,0;L;47;B;Sentido RJ;Proximo;RS2;0;False;.;63
2022-02-07 03:50:00;65;261;612934;4,0;R;50;B;Sentido RJ;Distante;RS3;0;False;.;59
2022-02-07 03:50:00;65;261;612934;4,0;L;50;B;Sentido RJ;Proximo;.;0;;.;60
2022-02-07 03:50:00;65;262;612934;3,0;R;50;B;Sentido RJ;Distante;.;0;;.;57
2022-02-07 03:50:00;65;262;612934;3,0;L;50;B;Sentido RJ;Proximo;.;0;;.;60
2022-02-07 03:50:00;65;263;612934;2,0;R;50;B;Sentido RJ;Distante;RS3;0;False;.;62
2022-02-07 03:50:00;65;263;612934;2,0;L;50;B;Sentido RJ;Proximo;RS3;0;False;.;65
2022-02-07 03:50:00;65;264;612934;1,0;R;50;B;Sentido RJ;Distante;RS3;0;False;.;64
2022-02-07 03:50:00;65;264;612934;1,0;L;50;B;Sentido RJ;Proximo;FBS(RS2);0;False;.;66
2022-02-07 03:50:00;133;533;734879;4,0;R;45;B;Sentido RJ;Distante;.;0;;.;61
2022-02-07 03:50:00;133;533;734879;4,0;L;45;B;Sentido RJ;Proximo;FBS(4);0;;.;61
2022-02-07 03:50:00;133;534;734879;3,0;R;45;B;Sentido RJ;Distante;RS3;0;False;.;59
2022-02-07 03:50:00;133;534;734879;3,0;L;45;B;Sentido RJ;Proximo;RS3;0;False;.;58
2022-02-07 03:50:00;133;535;734879;2,0;R;45;B;Sentido RJ;Distante;.;0;;.;56
2022-02-07 03:50:00;133;535;734879;2,0;L;45;B;Sentido RJ;Proximo;.;0;;.;59
2022-02-07 03:50:00;133;536;734879;1,0;R;45;B;Sentido RJ;Distante;.;0;;.;56
2022-02-07 03:50:00;133;536;734879;1,0;L;45;B;Sentido RJ;Proximo;.;0;;.;60
2022-04-07 23:46:00;8;33;734879;1,0;L;53;A;Sentido RJ;Distante;RS3;0;False;.;56
2022-04-07 23:46:00;8;33;734879;1,0;R;53;A;Sentido RJ;Proximo;RS3;0;False;.;56
2022-04-07 23:46:00;8;34;734879;2,0;L;53;A;Sentido RJ;Distante;.;0;;.;53
2022-04-07 23:46:00;8;34;734879;2,0;R;53;A;Sentido RJ;Proximo;.;0;;.;56
2022-04-07 23:46:00;8;35;734879;3,0;L;53;A;Sentido RJ;Distante;.;0;;.;53
2022-04-07 23:46:00;8;35;734879;3,0;R;53;A;Sentido RJ;Proximo;.;0;;.;55
2022-04-07 23:46:00;8;36;734879;4,0;L;53;A;Sentido RJ;Distante;.;0;;.;52
2022-04-07 23:46:00;8;36;734879;4,0;R;53;A;Sentido RJ;Proximo;RS3;0;False;.;55
2022-04-07 23:46:00;76;305;612934;1,0;L;51;A;Sentido RJ;Distante;.;0;;.;54
2022-04-07 23:46:00;76;305;612934;1,0;R;51;A;Sentido RJ;Proximo;.;0;;.;57
2022-04-07 23:46:00;76;306;612934;2,0;L;51;A;Sentido RJ;Distante;.;0;;.;55
2022-04-07 23:46:00;76;306;612934;2,0;R;51;A;Sentido RJ;Proximo;.;0;;.;58
2022-04-07 23:46:00;76;307;612934;3,0;L;51;A;Sentido RJ;Distante;RS3;0;False;.;58
2022-04-07 23:46:00;76;307;612934;3,0;R;51;A;Sentido RJ;Proximo;RS3;0;False;.;60
2022-04-07 23:46:00;76;308;612934;4,0;L;51;A;Sentido RJ;Distante;.;0;;.;56
2022-04-07 23:46:00;76;308;612934;4,0;R;51;A;Sentido RJ;Proximo;.;0;;.;60
2022-06-07 21:37:00;8;33;734879;1,0;L;51;A;Sentido RJ;Distante;.;0;;.;55
2022-06-07 21:37:00;8;33;734879;1,0;R;51;A;Sentido RJ;Proximo;.;0;;.;56
2022-06-07 21:37:00;8;34;734879;2,0;L;51;A;Sentido RJ;Distante;.;0;;.;53
2022-06-07 21:37:00;8;34;734879;2,0;R;51;A;Sentido RJ;Proximo;.;0;;.;55
2022-06-07 21:37:00;8;35;734879;3,0;L;51;A;Sentido RJ;Distante;.;0;;.;55
2022-06-07 21:37:00;8;35;734879;3,0;R;51;A;Sentido RJ;Proximo;.;0;;.;57
2022-06-07 21:37:00;8;36;734879;4,0;L;51;A;Sentido RJ;Distante;.;0;;.;55
2022-06-07 21:37:00;8;36;734879;4,0;R;51;A;Sentido RJ;Proximo;.;0;;.;56
2022-06-07 21:37:00;76;305;612934;1,0;L;48;A;Sentido RJ;Distante;FBS(RS3);0;False;.;59
2022-06-07 21:37:00;76;305;612934;1,0;R;48;A;Sentido RJ;Proximo;FBS(RS2);0;False;.;61
2022-06-07 21:37:00;76;306;612934;2,0;L;49;A;Sentido RJ;Distante;.;0;;.;58
2022-06-07 21:37:00;76;306;612934;2,0;R;49;A;Sentido RJ;Proximo;.;0;;.;59
2022-06-07 21:37:00;76;307;612934;3,0;L;48;A;Sentido RJ;Distante;RS3;0;False;.;56
2022-06-07 21:37:00;76;307;612934;3,0;R;48;A;Sentido RJ;Proximo;.;0;;.;58
2022-06-07 21:37:00;76;308;612934;4,0;L;48;A;Sentido RJ;Distante;.;0;;.;57
2022-06-07 21:37:00;76;308;612934;4,0;R;48;A;Sentido RJ;Proximo;RS3;0;False;.;59
2022-09-07 13:26:00;65;261;734879;4,0;R;53;B;Sentido RJ;Distante;.;0;;.;54
2022-09-07 13:26:00;65;261;734879;4,0;L;53;B;Sentido RJ;Proximo;.;0;;.;55
2022-09-07 13:26:00;65;262;734879;3,0;R;53;B;Sentido RJ;Distante;.;0;;.;56
2022-09-07 13:26:00;65;262;734879;3,0;L;53;B;Sentido RJ;Proximo;.;0;;.;56
2022-09-07 13:26:00;65;263;734879;2,0;R;53;B;Sentido RJ;Distante;.;0;;.;54
2022-09-07 13:26:00;65;263;734879;2,0;L;53;B;Sentido RJ;Proximo;.;0;;.;54
2022-09-07 13:26:00;65;264;734879;1,0;R;53;B;Sentido RJ;Distante;.;0;;.;54
2022-09-07 13:26:00;65;264;734879;1,0;L;53;B;Sentido RJ;Proximo;RS3;0;False;.;56
2022-09-07 13:26:00;119;477;612934;4,0;R;49;B;Sentido RJ;Distante;.;0;;.;53
2022-09-07 13:26:00;119;477;612934;4,0;L;49;B;Sentido RJ;Proximo;.;0;;.;57
2022-09-07 13:26:00;119;478;612934;3,0;R;49;B;Sentido RJ;Distante;.;0;;.;53
2022-09-07 13:26:00;119;478;612934;3,0;L;49;B;Sentido RJ;Proximo;.;0;;.;57
2022-09-07 13:26:00;119;479;612934;2,0;R;49;B;Sentido RJ;Distante;.;0;;;54
2022-09-07 13:26:00;119;479;612934;2,0;L;49;B;Sentido RJ;Proximo;RS3;0;False;.;57
2022-09-07 13:26:00;119;480;612934;1,0;R;49;B;Sentido RJ;Distante;.;0;;.;55
2022-09-07 13:26:00;119;480;612934;1,0;L;49;B;Sentido RJ;Proximo;.;0;;.;54
2022-11-07 16:29:00;65;261;734879;4,0;R;51;B;Sentido RJ;Distante;.;0;;.;58
2022-11-07 16:29:00;65;261;734879;4,0;L;51;B;Sentido RJ;Proximo;.;0;;.;55
2022-11-07 16:29:00;65;262;734879;3,0;R;51;B;Sentido RJ;Distante;.;0;;.;57
2022-11-07 16:29:00;65;262;734879;3,0;L;51;B;Sentido RJ;Proximo;.;0;;.;56
2022-11-07 16:29:00;65;263;734879;2,0;R;51;B;Sentido RJ;Distante;.;0;;.;54
2022-11-07 16:29:00;65;263;734879;2,0;L;51;B;Sentido RJ;Proximo;.;0;;.;54
2022-11-07 16:29:00;65;264;734879;1,0;R;51;B;Sentido RJ;Distante;.;0;;.;55
2022-11-07 16:29:00;65;264;734879;1,0;L;51;B;Sentido RJ;Proximo;.;0;;.;56
2022-11-07 16:29:00;119;477;612934;4,0;R;47;B;Sentido RJ;Distante;.;0;;;54
2022-11-07 16:29:00;119;477;612934;4,0;L;47;B;Sentido RJ;Proximo;.;0;;.;54
2022-11-07 16:29:00;119;478;612934;3,0;R;47;B;Sentido RJ;Distante;.;0;;.;56
2022-11-07 16:29:00;119;478;612934;3,0;L;47;B;Sentido RJ;Proximo;RS3;0;False;.;55
2022-11-07 16:29:00;119;479;612934;2,0;R;47;B;Sentido RJ;Distante;.;0;;;53
2022-11-07 16:29:00;119;479;612934;2,0;L;47;B;Sentido RJ;Proximo;RS3;0;False;.;57
2022-11-07 16:29:00;119;480;612934;1,0;R;47;B;Sentido RJ;Distante;.;0;;;55
2022-11-07 16:29:00;119;480;612934;1,0;L;47;B;Sentido RJ;Proximo;.;0;;.;54
2022-07-15 13:46:00;65;261;734879;4,0;R;50;B;Sentido RJ;Distante;.;0;;.;57
2022-07-15 13:46:00;65;261;734879;4,0;L;50;B;Sentido RJ;Proximo;.;0;;.;58
2022-07-15 13:46:00;65;262;734879;3,0;R;50;B;Sentido RJ;Distante;RS3;0;False;;58
2022-07-15 13:46:00;65;262;734879;3,0;L;50;B;Sentido RJ;Proximo;RS3;0;False;.;58
2022-07-15 13:46:00;65;263;734879;2,0;R;50;B;Sentido RJ;Distante;.;0;;;54
2022-07-15 13:46:00;65;263;734879;2,0;L;50;B;Sentido RJ;Proximo;.;0;;.;55
2022-07-15 13:46:00;65;264;734879;1,0;R;50;B;Sentido RJ;Distante;.;0;;.;54
2022-07-15 13:46:00;65;264;734879;1,0;L;50;B;Sentido RJ;Proximo;.;0;;.;57
2022-07-15 13:46:00;119;477;612934;4,0;R;44;B;Sentido RJ;Distante;.;0;;;51
2022-07-15 13:46:00;119;477;612934;4,0;L;44;B;Sentido RJ;Proximo;.;0;;.;54
2022-07-15 13:46:00;119;478;612934;3,0;R;44;B;Sentido RJ;Distante;.;0;;;51
2022-07-15 13:46:00;119;478;612934;3,0;L;44;B;Sentido RJ;Proximo;RS3;0;False;.;54
2022-07-15 13:46:00;119;479;612934;2,0;R;44;B;Sentido RJ;Distante;.;0;;;54
2022-07-15 13:46:00;119;479;612934;2,0;L;44;B;Sentido RJ;Proximo;.;0;;.;59
2022-07-15 13:46:00;119;480;612934;1,0;R;44;B;Sentido RJ;Distante;.;0;;;57
2022-07-15 13:46:00;119;480;612934;1,0;L;44;B;Sentido RJ;Proximo;.;0;;.;58
2022-07-17 23:44:00;22;89;612934;1,0;L;52;A;Sentido RJ;Distante;.;0;;.;54
2022-07-17 23:44:00;22;89;612934;1,0;R;52;A;Sentido RJ;Proximo;.;0;;.;57
2022-07-17 23:44:00;22;90;612934;2,0;L;52;A;Sentido RJ;Distante;.;0;;.;55
2022-07-17 23:44:00;22;90;612934;2,0;R;52;A;Sentido RJ;Proximo;RS3;0;False;.;58
2022-07-17 23:44:00;22;91;612934;3,0;L;52;A;Sentido RJ;Distante;.;0;;.;57
2022-07-17 23:44:00;22;91;612934;3,0;R;52;A;Sentido RJ;Proximo;.;0;;.;59
2022-07-17 23:44:00;22;92;612934;4,0;L;52;A;Sentido RJ;Distante;.;0;;.;56
2022-07-17 23:44:00;22;92;612934;4,0;R;52;A;Sentido RJ;Proximo;RS3;0;False;.;60
2022-07-17 23:44:00;76;305;734879;1,0;L;50;A;Sentido RJ;Distante;RS3;0;False;.;55
2022-07-17 23:44:00;76;305;734879;1,0;R;50;A;Sentido RJ;Proximo;.;0;;.;55
2022-07-17 23:44:00;76;306;734879;2,0;L;50;A;Sentido RJ;Distante;.;0;;.;51
2022-07-17 23:44:00;76;306;734879;2,0;R;50;A;Sentido RJ;Proximo;RS3;0;False;.;55
2022-07-17 23:44:00;76;307;734879;3,0;L;51;A;Sentido RJ;Distante;.;0;;.;53
2022-07-17 23:44:00;76;307;734879;3,0;R;51;A;Sentido RJ;Proximo;.;0;;.;55
2022-07-17 23:44:00;76;308;734879;4,0;L;51;A;Sentido RJ;Distante;.;0;;.;52
2022-07-17 23:44:00;76;308;734879;4,0;R;51;A;Sentido RJ;Proximo;.;0;;.;55
2022-07-20 20:16:00;51;205;612934;4,0;R;54;B;Sentido RJ;Distante;.;0;;.;55
2022-07-20 20:16:00;51;205;612934;4,0;L;54;B;Sentido RJ;Proximo;.;0;;.;57
2022-07-20 20:16:00;51;206;612934;3,0;R;54;B;Sentido RJ;Distante;.;0;;.;54
2022-07-20 20:16:00;51;206;612934;3,0;L;54;B;Sentido RJ;Proximo;.;0;;.;58
2022-07-20 20:16:00;51;207;612934;2,0;R;54;B;Sentido RJ;Distante;.;0;;.;58
2022-07-20 20:16:00;51;207;612934;2,0;L;54;B;Sentido RJ;Proximo;.;0;;.;61
2022-07-20 20:16:00;51;208;612934;1,0;R;54;B;Sentido RJ;Distante;.;0;;.;57
2022-07-20 20:16:00;51;208;612934;1,0;L;54;B;Sentido RJ;Proximo;.;0;;.;58
2022-07-20 20:16:00;119;477;734879;4,0;R;50;B;Sentido RJ;Distante;.;0;;.;64
2022-07-20 20:16:00;119;477;734879;4,0;L;50;B;Sentido RJ;Proximo;RS3;0;False;.;63
2022-07-20 20:16:00;119;478;734879;3,0;R;50;B;Sentido RJ;Distante;.;0;;.;60
2022-07-20 20:16:00;119;478;734879;3,0;L;50;B;Sentido RJ;Proximo;RS3;0;False;.;61
2022-07-20 20:16:00;119;479;734879;2,0;R;50;B;Sentido RJ;Distante;.;0;;.;54
2022-07-20 20:16:00;119;479;734879;2,0;L;50;B;Sentido RJ;Proximo;.;0;;.;55
2022-07-20 20:16:00;119;480;734879;1,0;R;50;B;Sentido RJ;Distante;.;0;;.;54
2022-07-20 20:16:00;119;480;734879;1,0;L;50;B;Sentido RJ;Proximo;RS3;0;False;.;58
2022-07-22 23:17:00;22;89;612934;1,0;L;50;A;Sentido RJ;Distante;.;0;;.;54
2022-07-22 23:17:00;22;89;612934;1,0;R;50;A;Sentido RJ;Proximo;.;0;;.;57
2022-07-22 23:17:00;22;90;612934;2,0;L;50;A;Sentido RJ;Distante;.;0;;.;55
2022-07-22 23:17:00;22;90;612934;2,0;R;50;A;Sentido RJ;Proximo;.;0;;.;58
2022-07-22 23:17:00;22;91;612934;3,0;L;50;A;Sentido RJ;Distante;.;0;;.;54
2022-07-22 23:17:00;22;91;612934;3,0;R;50;A;Sentido RJ;Proximo;.;0;;.;57
2022-07-22 23:17:00;22;92;612934;4,0;L;50;A;Sentido RJ;Distante;RS3;0;False;.;54
2022-07-22 23:17:00;22;92;612934;4,0;R;50;A;Sentido RJ;Proximo;RS3;0;False;.;57
2022-07-22 23:17:00;76;305;734879;1,0;L;47;A;Sentido RJ;Distante;RS3;0;False;.;55
2022-07-22 23:17:00;76;305;734879;1,0;R;47;A;Sentido RJ;Proximo;.;0;;.;55
2022-07-22 23:17:00;76;306;734879;2,0;L;46;A;Sentido RJ;Distante;.;0;;.;52
2022-07-22 23:17:00;76;306;734879;2,0;R;46;A;Sentido RJ;Proximo;.;0;;.;54
2022-07-22 23:17:00;76;307;734879;3,0;L;46;A;Sentido RJ;Distante;.;0;;.;54
2022-07-22 23:17:00;76;307;734879;3,0;R;46;A;Sentido RJ;Proximo;.;0;;.;55
2022-07-22 23:17:00;76;308;734879;4,0;L;46;A;Sentido RJ;Distante;.;0;;.;52
2022-07-22 23:17:00;76;308;734879;4,0;R;46;A;Sentido RJ;Proximo;.;0;;.;55
2022-07-24 18:05:00;22;89;612934;1,0;L;54;A;Sentido RJ;Distante;.;0;;.;53
2022-07-24 18:05:00;22;89;612934;1,0;R;54;A;Sentido RJ;Proximo;.;0;;.;55
2022-07-24 18:05:00;22;90;612934;2,0;L;54;A;Sentido RJ;Distante;.;0;;.;54
2022-07-24 18:05:00;22;90;612934;2,0;R;54;A;Sentido RJ;Proximo;.;0;;.;57
2022-07-24 18:05:00;22;91;612934;3,0;L;54;A;Sentido RJ;Distante;.;0;;.;54
2022-07-24 18:05:00;22;91;612934;3,0;R;54;A;Sentido RJ;Proximo;.;0;;.;56
2022-07-24 18:05:00;22;92;612934;4,0;L;54;A;Sentido RJ;Distante;.;0;;.;54
2022-07-24 18:05:00;22;92;612934;4,0;R;54;A;Sentido RJ;Proximo;.;0;;.;57
2022-07-24 18:05:00;76;305;734879;1,0;L;52;A;Sentido RJ;Distante;FBS(RS3);0;False;.;64
2022-07-24 18:05:00;76;305;734879;1,0;R;52;A;Sentido RJ;Proximo;.;0;;.;59
2022-07-24 18:05:00;76;306;734879;2,0;L;52;A;Sentido RJ;Distante;.;0;;.;60
2022-07-24 18:05:00;76;306;734879;2,0;R;52;A;Sentido RJ;Proximo;RS3;0;False;.;57
2022-07-24 18:05:00;76;307;734879;3,0;L;52;A;Sentido RJ;Distante;.;0;;.;56
2022-07-24 18:05:00;76;307;734879;3,0;R;52;A;Sentido RJ;Proximo;.;0;;.;56
2022-07-24 18:05:00;76;308;734879;4,0;L;52;A;Sentido RJ;Distante;.;0;;.;53
2022-07-24 18:05:00;76;308;734879;4,0;R;52;A;Sentido RJ;Proximo;.;0;;.;55
